original,timestamp,status,reason,assets,fallbacks
https://accessibilitycluster.com/,20200721005354,ok,,1,0
https://accessibilitycluster.com/96d0eaa933309833a2d16f32987dec34e3ad7144-99e36682b4e227e7d354.js,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/about,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/about-cluster/,20210415234338,ok,,6,0
https://accessibilitycluster.com/about-the-project/,20201126011843,ok,,1,0
https://accessibilitycluster.com/app-333a83dddceb1d553950.js,20210902174411,ok,,0,0
https://accessibilitycluster.com/app-b94943d172b6874d0313.js,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/authoringtool/,20200928164536,ok,,1,0
https://accessibilitycluster.com/blogs-,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/blogs-&-events/,20210415225230,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/articles-and-blogs/,20210415233253,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/consultations-with-industry,20210617143526,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/demonstration-event/,20210625103550,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/external-events/,20210415224327,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/interactive-workshop-for-public-sector-web-authors,-1st-june-2021/,20210625095307,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/pre-gaad-event-19-may-2021-at-13:00-16:00-cet---authoring-tools-with-built-in-accessibility/,20210625090124,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/social-media/,20210415225420,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/video-interview/,20210416001718,ok,,6,0
https://accessibilitycluster.com/blogs-&-events/welcome-to-the-funka-%E2%80%93-edf-digital-accessibility-update/,20210625100926,ok,,6,0
https://accessibilitycluster.com/commons-0e3db4c4c9a90d27fc27.js,20210902174420,ok,,0,0
https://accessibilitycluster.com/commons-5cefc3b781f6228d072d.js,20220119041811,ok,,0,0
https://accessibilitycluster.com/commons-9d7f158f45cdd7015cb9.js,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/component---src-pages-index-js-821e569f11c3b7c3b406.js,20220116171042,ok,,0,0
https://accessibilitycluster.com/component---src-pages-index-js-84a86510583cb15af9d4.js,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/component---src-pages-index-js-b0da3b87cf9305048897.js,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/component---src-pages-invitation-js-a960060dfbd3753cdd3f.js,20201005205455,ok,,0,0
https://accessibilitycluster.com/component---src-templates-page-js-31a521f9e744a84ecb5f.js,20220112184037,ok,,0,0
https://accessibilitycluster.com/component---src-templates-page-js-f36a9833e2d26e8bb9f3.js,20210902174528,ok,,0,0
https://accessibilitycluster.com/contact,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/contact-us/,20201126002155,ok,,1,0
https://accessibilitycluster.com/content/img/text_img/login_new.webp,20250318202107,ok,,0,0
https://accessibilitycluster.com/dc6a8720040df98778fe970bf6c000a41750d3ae-2c1f5d113ac405375097.js,20210902174429,ok,,0,0
https://accessibilitycluster.com/favicon.ico,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/framework-8e528b732ab2eaadb7b7.js,20210902174408,ok,,0,0
https://accessibilitycluster.com/framework-d18255661b01063664e4.js,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/invitation,20200926210212,ok,,2,0
http://accessibilitycluster.com/main-,20240716002141,ok,,9,0
https://accessibilitycluster.com/main-results/,20210415223448,ok,,6,0
https://accessibilitycluster.com/main-results/change-language/,20210803115136,ok,,7,0
https://accessibilitycluster.com/main-results/demonstration-event/,20210415222432,ok,,6,0
https://accessibilitycluster.com/main-results/documentation,20210827221510,ok,,8,0
https://accessibilitycluster.com/main-results/forms-editor,20210826130802,ok,,8,0
https://accessibilitycluster.com/main-results/further-guidance/,20210927124908,ok,,8,0
https://accessibilitycluster.com/main-results/live-testing-while-authoring,20210828135752,ok,,8,0
https://accessibilitycluster.com/main-results/pre-gaad-event-19-may-2021-at-13:00-16:00-cet---authoring-tools-with-built-in-accessibility!/,20210509155700,ok,,6,0
https://accessibilitycluster.com/main-results/presentation-of-features/,20210803110030,ok,,7,0
https://accessibilitycluster.com/main-results/presentation-of-the-features/,20210819123954,ok,,8,0
https://accessibilitycluster.com/main-results/selection-of-features/,20210415222607,ok,,6,0
https://accessibilitycluster.com/main-results/table-creator/,20210803114212,ok,,7,0
https://accessibilitycluster.com/main-results/testing-of-documents,20210828204655,ok,,8,0
https://accessibilitycluster.com/main-results/testing-the-content-of-pages,20210829204821,ok,,8,0
https://accessibilitycluster.com/main-results/testing-the-whole-website,20210830135350,ok,,8,0
https://accessibilitycluster.com/main-results/text-alternative-feature-%E2%80%93-presentation,20210826100233,ok,,8,0
https://accessibilitycluster.com/main-results/user-needs/,20210415233126,ok,,6,0
https://accessibilitycluster.com/main-results/user-testing/,20210415222235,ok,,6,0
https://accessibilitycluster.com/main-results/video,20210827072520,ok,,8,0
https://accessibilitycluster.com/page-data/app-data.json,20200906195919,ok,,0,0
https://accessibilitycluster.com/page-data/index/page-data.json,20200921184551,ok,,0,0
https://accessibilitycluster.com/page-data/invitation/page-data.json,20201004230526,ok,,0,0
https://accessibilitycluster.com/page-data/sq/d/1023117733.json,20220109134636,ok,,0,0
https://accessibilitycluster.com/page-data/sq/d/3880939730.json,20220116181759,ok,,0,0
https://accessibilitycluster.com/page-data/sq/d/4049921514.json,20220102091833,ok,,0,0
https://accessibilitycluster.com/page-data/sq/d/4256545395.json,20220109134635,ok,,0,0
https://accessibilitycluster.com/page-data/sq/d/881265296.json,20220113230519,ok,,0,0
https://accessibilitycluster.com/partners,20200911225651,ok,,3,0
https://accessibilitycluster.com/partners-advisors-subcontractors-and-third-parties/,20201126015431,ok,,1,0
https://accessibilitycluster.com/polyfill-b4bf99e81997fe60d0b7.js,20210902181657,ok,,0,0
https://www.accessibilitycluster.com/sitemap.xml,,failed,no_good_snapshot,0,0
https://accessibilitycluster.com/static/SourceSansPro-Bold-8669b8706bbbdd1482e2fccc4ed96850.ttf,20210902174407,ok,,0,0
https://accessibilitycluster.com/static/SourceSansPro-Regular-c1678b46f7dd3f50ceac94ed4e0ad01a.ttf,20210902174512,ok,,0,0
https://accessibilitycluster.com/static/SourceSansPro-SemiBold-83476a890be79f84e97b792c9c40d743.ttf,20210902174414,ok,,0,0
https://accessibilitycluster.com/static/undraw_hang_out_h9ud-105b57dfcb8c1bbff14a095db1d338b7.svg,20200914133400,ok,,0,0
https://accessibilitycluster.com/static/undraw_online_connection_6778-3f22b792a98b164edc3ce4ebb643b18f.svg,20200926210210,ok,,0,0
https://accessibilitycluster.com/styles-e9d24b1846c7d6eb9685.js,20210902174501,ok,,0,0
https://accessibilitycluster.com/styles-f12963b3798c232a68f6.js,20200921184549,ok,,0,0
https://accessibilitycluster.com/we4authors-pilot-project/,20201126005449,ok,,1,0
https://accessibilitycluster.com/webpack-runtime-5f691a6932de44071fb0.js,20210902174423,ok,,0,0
https://accessibilitycluster.com/webpack-runtime-76e15354e9552807abed.js,20220116171041,ok,,0,0
https://accessibilitycluster.com/webpack-runtime-aab33f01d8d1b38ec6de.js,,failed,no_good_snapshot,0,0
